distance,timedelta,temperature
3.3589,10,4.6
6.6953000000000005,15,4.3
3.9039,9,4.4
8.4905,24,4.4
7.9527,12,4.6
0.7171000000000001,5,7.4
6.589600000000001,18,3.2
11.049700000000001,23,4.6
3.7295,11,5.9
1.6282,5,4.3
0.32289999999999996,10,1.9
13.4076,42,5.1
0.0,1,9.4
0.0016,24,4.9
2.9547,10,5.8
0.3399,2,4.3
0.5078,3,5.2
0.054200000000000005,7,4.0
5.504899999999999,41,5.5
1.1754,38,7.3
2.6919,11,0.5
2.5256999999999996,21,2.2
6.2874,15,3.5
5.373399999999999,34,6.1
3.4549000000000003,8,5.4
7.5225,37,6.9
5.9238,17,6.0
5.712,48,10.5
2.7497,8,3.5
8.6959,28,5.4
1.6365999999999998,7,4.7
3.3676,9,2.6
0.8782000000000001,18,5.0
1.46,19,4.7
1.745,7,3.9
6.2671,20,3.9
5.2233,12,4.6
2.0865,8,2.0
6.673100000000001,14,2.4
1.4879,15,3.8
6.251399999999999,18,6.5
3.5124,13,7.8
2.5776999999999997,10,2.1
3.2060999999999997,11,8.9
3.2905,5,4.9
6.900600000000001,20,2.3
3.4979,12,3.6
6.8232,22,6.2
5.4193,16,4.9
3.0405,13,4.5
0.0,0,1.2
8.9084,27,2.4
5.7517,23,9.4
0.0,1,7.9
11.585600000000001,37,4.7
5.2976,18,2.4
0.9329,28,8.3
5.4361999999999995,25,6.0
0.25730000000000003,5,7.3
0.8613999999999999,53,8.0
2.4371,6,8.8
4.0048,15,8.7
4.063,21,6.2
5.2243,12,6.1
6.3036,18,13.9
0.6593,3,4.7
8.207,23,4.6
1.8439,48,5.8
3.4179,10,4.6
1.2712999999999999,14,3.5
7.230300000000001,21,0.6
3.2417,27,11.7
4.407,16,4.9
2.703,11,5.0
3.7885,8,5.5
0.0,4,7.7
3.8472,23,12.0
0.0,9,9.3
9.475200000000001,28,4.8
1.61,5,4.9
2.0494,54,6.4
4.8171,19,0.0
7.5735,23,3.2
2.7115,13,4.3
1.3828,57,3.7
0.0,8,7.7
10.7309,44,13.3
2.2965,10,4.3
6.1786,22,8.4
5.9421,12,4.3
0.011800000000000001,7,11.5
4.8103,12,5.5
0.0060999999999999995,3,9.2
1.1538,5,7.5
5.4941,15,6.2
2.6153000000000004,14,1.9
4.6349,10,3.7
2.2538,11,5.5
4.0588,14,3.5
1.3434000000000001,20,7.6
6.1726,22,2.7
2.0957,35,8.0
2.3476,10,6.3
6.4933000000000005,52,8.4
4.118,15,6.5
2.9835,13,1.0
1.9315,10,7.7
5.1875,22,11.9
9.4139,33,2.9
5.9784,55,5.3
2.1318,10,2.3
2.0143,13,1.5
4.288,11,10.2
2.5879000000000003,9,8.4
4.168399999999999,33,3.4
3.4023000000000003,7,7.6
1.7119000000000002,9,4.7
2.3766,9,4.2
5.2222,10,8.2
1.577,25,4.8
1.2381,31,3.4
6.2073,42,4.7
8.466299999999999,16,6.2
0.2037,4,0.6
2.591,16,7.9
2.8849,54,4.4
3.3466,14,5.2
3.8516999999999997,19,9.9
4.0208,22,3.9
3.7831,13,3.6
9.196399999999999,15,5.9
0.9823999999999999,31,0.2
7.1703,23,3.8
2.4657,35,3.4
11.7684,39,7.8
2.3659,7,1.9
3.1594,21,8.3
4.0402,39,5.8
0.408,2,5.0
2.2457,4,8.1
2.7146,10,10.4
5.1757,15,5.8
1.0965,2,3.6
11.0436,37,5.2
2.7658,10,4.4
0.0037,20,4.4
0.0,5,7.4
3.3747,9,3.6
4.1023000000000005,11,5.0
0.32730000000000004,8,9.2
2.2026,22,10.5
2.6428000000000003,11,0.3
7.6976,12,7.5
4.4687,15,3.7
10.4754,25,5.5
7.815600000000001,15,9.1
4.6801,8,8.6
13.0285,43,4.6
5.7002,13,0.3
1.7913,10,6.1
2.4963,6,5.4
2.0037000000000003,3,8.8
1.6015,29,8.6
8.3148,28,7.6
0.0857,5,4.5
4.8913,11,5.4
3.8381,12,7.5
0.0032,29,0.0
6.9197,19,2.7
0.522,49,10.4
0.0108,16,5.1
4.8949,17,7.8
1.996,6,6.5
3.37,8,1.4
5.9702,13,4.4
2.6764,22,4.2
2.9651,8,6.2
1.4759,35,2.3
5.065300000000001,20,2.5
6.6269,19,7.0
4.8583,7,4.4
2.9366,15,7.8
3.6208,7,5.0
11.0778,30,10.6
4.166399999999999,14,11.2
0.2189,42,4.9
6.4438,20,8.6
1.3964,5,0.2
4.7781,12,3.7
5.7563,28,5.7
1.4722,6,4.7
1.6442,6,4.3
0.0,22,3.9
11.1609,39,7.9
5.2802,11,3.9
10.8887,48,3.0
0.0,1,8.4
0.3083,18,3.3
11.545399999999999,23,1.3
3.0606999999999998,8,4.4
6.1688,14,10.1
16.4728,42,4.9
0.5809,55,2.0
4.1484,22,5.8
0.4546,23,4.1
4.3729,30,8.6
1.7669000000000001,17,8.2
0.0037,12,8.6
0.8102999999999999,5,4.3
3.3418,43,6.3
6.8362,21,7.8
8.8836,13,2.7
5.5501000000000005,25,6.6
0.7615,27,3.4
5.2536000000000005,16,2.7
10.5731,23,1.4
0.0064,3,7.8
9.475299999999999,22,1.4
5.167,20,11.3
5.8801000000000005,24,13.5
4.347300000000001,13,2.2
1.8622999999999998,1,5.0
1.8956,7,9.0
6.098199999999999,27,4.2
3.086,11,1.9
3.3049,13,8.8
0.0028,16,10.9
7.2926,35,5.4
1.9861,12,3.6
4.9604,11,7.5
0.4899,1,6.7
1.9709,10,4.0
8.2834,15,4.6
1.0807,8,2.9
2.1868000000000003,20,9.4
2.8558000000000003,7,3.6
2.6014,13,6.9
2.5835,55,4.1
2.703,12,4.7
7.5877,36,7.8
0.8156,31,4.3
0.4345,4,7.8
5.5163,17,2.7
2.4272,11,5.2
0.0083,6,5.1
8.481399999999999,21,2.5
3.3969,10,4.7
1.932,9,9.5
0.0,29,2.1
8.6749,18,4.6
0.2759,20,3.8
11.825299999999999,29,5.7
0.0,3,3.9
4.6822,16,4.9
10.789100000000001,11,8.0
3.0613,22,7.2
3.1693000000000002,7,7.0
10.0852,27,4.5
4.1868,13,1.5
0.6665,16,5.7
4.9143,10,8.7
6.9547,15,2.9
7.3021,16,3.2
9.2806,9,6.5
2.0570999999999997,39,7.8
2.8178,9,5.1
0.37789999999999996,13,3.3
10.850100000000001,20,1.5
1.5957999999999999,3,5.5
5.4058,13,5.0
1.9085,16,2.6
8.5895,27,7.3
2.9883,5,5.2
6.7555,18,7.6
0.2319,1,7.3
6.7638,30,6.4
0.0,9,5.1
3.7549,16,2.3
7.2039,14,12.0
1.4315,37,3.8
0.0,3,6.4
0.2256,25,5.0
6.4844,11,2.8
0.5084,16,4.5
2.4372,12,5.2
6.3595,18,4.0
3.7879,20,3.7
10.091,15,3.4
1.5657,5,8.8
6.9561,17,0.1
3.5983,20,4.1
0.0017,11,4.2
3.7404,17,3.2
7.8929,30,2.7
3.7458,11,11.9
0.0039,27,2.6
4.8599,24,2.6
4.9371,3,8.1
1.0557,13,2.3
3.7419000000000002,11,4.3
0.0,5,4.7
4.088,8,7.4
0.323,15,4.4
4.3137,11,5.3
6.5636,8,3.7
3.3998000000000004,7,9.2
2.7135,9,0.2
6.3893,14,6.7
0.339,3,8.9
1.3919000000000001,21,8.5
6.4451,20,7.7
1.4839,58,6.5
0.0018,2,5.3
5.2382,19,4.7
1.911,13,9.5
3.9246,17,7.1
4.906,20,3.2
4.5966000000000005,19,4.6
0.646,13,10.2
0.0,14,8.4
13.923399999999999,31,9.6
3.4464,15,4.0
2.9244,12,4.8
7.7812,15,4.0
0.8565,23,3.1
4.7846,14,9.3
6.703399999999999,15,9.5
1.305,16,1.5
5.0601,29,11.8
0.37910000000000005,28,4.4
2.7091,33,11.3
4.4535,7,6.3
1.8563,4,6.9
0.0027,4,4.4
5.222,17,3.6
4.9958,13,6.2
2.4549000000000003,5,6.2
3.4583000000000004,31,5.1
3.5301,21,4.9
1.7974,10,10.3
6.9025,21,6.0
2.1919,8,4.1
0.7239,3,0.1
3.8018,18,11.4
4.3227,8,3.9
4.2657,10,3.1
0.0107,25,8.7
1.3409,19,7.2
0.0,4,7.1
9.7001,24,4.5
4.196899999999999,15,7.5
0.9352999999999999,7,2.4
7.5558000000000005,24,6.3
0.0,0,2.4
0.31389999999999996,25,7.9
6.8451,16,11.5
7.6819,13,4.0
1.0745,9,13.9
10.9916,31,13.9
1.0149,7,10.4
6.356,36,5.3
0.0,8,2.8
4.9327,17,3.8
1.3555,6,5.8
4.0049,12,4.6
10.8232,24,3.1
0.4417,2,6.1
0.0,3,9.4
0.0036,28,6.0
10.0511,21,1.2
6.269100000000001,12,4.5
0.3697,25,9.5
2.8059000000000003,8,4.7
9.056299999999998,32,4.6
0.24259999999999998,17,5.4
10.0253,20,7.9
10.732299999999999,15,1.1
1.925,6,4.5
1.4362000000000001,14,1.1
3.8093000000000004,26,7.7
3.2825,37,3.9
4.6244,14,2.0
2.0515,6,6.4
0.7808999999999999,5,4.7
6.8862,13,0.1
3.0589,11,1.9
3.0319000000000003,28,7.9
1.0744,22,5.2
2.4251,6,8.8
6.0667,18,3.4
1.8504,11,8.7
9.6429,14,4.7
4.383,17,4.6
4.690300000000001,15,8.5
10.532200000000001,17,4.4
0.8931,35,1.6
1.6088,43,3.4
3.0169,4,8.2
0.5011,9,6.4
2.4181,7,4.7
10.2264,35,5.9
8.0875,23,4.7
6.6817,17,3.5
4.4746999999999995,13,10.5
3.312,21,6.9
7.7157,23,4.7
6.3946000000000005,10,0.5
2.4454000000000002,11,9.2
2.0085,7,5.6
14.7469,24,4.6
6.5638000000000005,21,8.3
4.0767,12,4.0
11.4242,31,3.9
26.2733,35,2.0
2.6408,19,10.8
10.709200000000001,31,1.2
7.0716,16,6.5
22.5448,25,3.8
4.809699999999999,17,8.3
3.1166,5,7.5
5.2844,14,0.3
0.004200000000000001,17,3.8
0.0,5,8.0
0.0,2,2.7
5.4818999999999996,35,4.3
2.7565,14,4.7
4.277699999999999,10,8.1
0.1038,42,3.1
13.0135,1,2.2
1.3725,9,1.1
7.554399999999999,9,5.1
8.6667,16,3.8
3.4339,18,4.4
7.2479,0,14.2
6.399100000000001,11,3.5
1.4649,5,2.8
13.2555,43,6.1
0.0,1,7.5
15.2607,38,4.1
0.7004,14,8.9
4.9832,16,5.7
1.2343,4,8.8
2.8756,7,8.4
3.4897,14,4.4
8.7739,26,12.0
3.3864,26,7.7
4.1975,12,5.3
3.1544,13,4.9
0.7365,28,3.6
4.3675,13,9.2
0.0,1,9.2
0.0035,30,3.5
0.9077000000000001,37,2.3
14.890799999999999,17,9.5
3.027,12,5.8
3.5073000000000003,13,7.8
0.0866,6,3.6
6.9797,25,9.3
0.0,3,8.9
5.3535,1,10.8
0.0,2,5.3
4.8703,28,12.8
5.5286,16,4.0
4.9067,22,5.2
0.1684,23,4.6
1.1195,3,6.6
0.0,1,6.6
5.408,26,5.4
3.0123,9,6.4
5.6408000000000005,10,7.2
2.6207,15,14.1
3.3474,9,3.0
4.0553,12,4.8
2.9036,11,3.6
0.0056,18,4.3
3.2237,12,5.1
0.0,16,3.8
4.9056999999999995,6,4.4
0.30660000000000004,1,4.6
0.0052,29,6.5
3.3025,7,8.5
15.098799999999999,22,2.8
7.8443000000000005,23,4.5
1.1322,4,2.9
11.8391,26,5.2
1.8912,24,8.7
2.6463,12,4.8
10.6784,42,6.1
2.9976,7,3.8
0.7433,48,0.2
2.3916999999999997,16,7.7
3.6945,16,6.8
2.6252,8,3.6
2.971,14,4.3
3.7945,9,2.9
6.37,9,4.4
2.8469,14,3.3
9.5153,18,4.5
2.1626,15,7.7
6.0501000000000005,28,5.3
3.7281,26,6.7
1.8151,27,6.7
2.0297,21,4.9
1.9887000000000001,54,2.1
7.5573999999999995,47,2.7
1.9016,7,9.2
5.8613,15,3.7
4.452,18,5.9
1.7705,9,4.5
2.8436,24,4.1
1.964,9,4.4
8.0708,23,2.1
4.8803,30,3.9
0.0088,48,4.2
3.9476999999999998,15,7.4
0.2075,17,6.4
6.0195,14,5.2
4.1373,13,1.5
1.6258,17,7.3
1.245,8,12.0
7.6375,17,3.1
7.9784,17,1.6
3.314,15,5.8
5.3733,13,4.1
10.7484,33,9.2
0.0067,15,7.8
1.38,5,4.7
3.4276,9,7.5
1.7395999999999998,13,4.2
0.36660000000000004,2,5.6
1.9981,38,2.8
0.0,1,6.0
5.7992,13,8.7
5.5343,12,5.0
1.2701,40,2.6
4.1576,19,5.4
1.286,55,4.0
0.0,0,5.4
7.704,33,3.3
0.0,10,4.1
1.346,31,2.1
6.0596000000000005,27,4.8
1.6404,9,4.2
26.2766,22,2.4
0.9197000000000001,5,5.4
5.3511999999999995,15,5.0
8.0943,38,2.6
13.1631,17,8.9
5.1925,38,5.1
2.2143,10,5.0
9.7195,21,7.8
7.1112,19,4.2
2.8568000000000002,6,8.1
7.8115,21,4.8
4.4571000000000005,19,6.4
1.7772999999999999,7,8.8
8.2375,20,8.0
3.9654000000000003,23,2.9
1.8765999999999998,12,2.7
1.364,7,11.6
2.569,12,5.1
0.0,8,10.5
2.9812,19,6.2
0.0036,9,6.9
0.037399999999999996,11,8.5
1.7448,5,4.6
3.7596999999999996,28,4.4
3.0024,11,3.7
4.0494,12,8.2
1.0745,5,8.6
5.2553,10,7.5
6.4015,7,5.8
7.0615,29,7.8
4.958600000000001,11,6.6
7.1155,29,6.3
0.3014,35,6.5
7.7462,30,7.3
4.046,16,6.2
2.7976,6,7.8
1.6964000000000001,6,5.7
3.937,25,5.0
4.5259,18,4.7
4.250100000000001,24,4.0
1.523,36,4.2
1.8262,12,1.5
0.984,44,3.4
7.8328999999999995,30,2.5
0.6324,23,5.8
10.556700000000001,51,8.9
10.0379,27,4.3
5.1866,26,7.4
5.6384,14,3.8
2.7755,11,3.4
3.3784,12,6.5
3.6995,13,6.3
0.31639999999999996,3,5.1
9.615,28,7.7
1.3233,10,4.6
0.0,0,5.8
1.3280999999999998,29,3.0
6.5383000000000004,19,2.6
9.685799999999999,29,4.2
9.116700000000002,22,3.3
10.992,54,2.0
8.6105,20,4.3
0.0068,10,7.5
8.783100000000001,18,5.0
8.0728,17,3.9
2.7771,11,7.2
0.1421,6,6.3
8.4936,18,5.2
3.2763,11,5.7
5.1188,15,3.8
7.4728,23,4.9
2.6053,14,4.0
1.8665,5,4.1
4.1693999999999996,22,3.8
0.0017,9,9.2
1.3102,39,4.2
0.5232,31,4.8
4.4527,20,8.6
2.0852,27,4.7
1.434,6,9.2
8.8405,18,4.6
3.6491,18,10.0
4.6775,11,6.3
0.8457,2,6.9
4.3125,24,2.7
4.280600000000001,39,7.0
5.0572,12,1.9
0.0,0,4.3
13.717,52,7.2
6.5375,14,2.7
4.9367,14,4.4
1.649,21,3.7
2.5042,30,11.9
0.0,6,10.2
7.4312,25,6.6
0.9728,4,3.8
1.0831,6,2.2
1.5238,11,5.0
5.9859,15,5.5
3.242,38,3.0
4.7433000000000005,11,5.0
0.0034,7,11.7
0.2043,1,4.1
1.4044,6,7.8
1.6836,10,7.6
11.392100000000001,16,8.2
1.1008,14,2.7
4.027699999999999,13,1.4
12.8338,16,10.7
6.1998999999999995,23,4.3
0.207,21,2.6
12.2507,13,4.7
1.8013,7,3.8
3.4599,13,7.5
5.521100000000001,36,11.1
1.2501,4,6.3
0.0421,37,6.4
6.4781,20,5.2
2.4147,33,4.2
2.1151999999999997,5,3.5
1.1109,7,13.4
0.12830000000000003,53,6.5
3.6891,14,4.7
0.009,32,13.8
6.5453,14,4.3
3.5305999999999997,38,5.6
24.0998,47,5.2
2.6227,10,7.9
3.2942,40,6.3
7.6195,23,3.2
1.2455999999999998,8,4.1
2.7389,15,2.6
7.3261,18,8.5
1.8918,7,2.5
0.32230000000000003,4,0.1
3.6525,9,7.9
1.3253,10,6.0
1.4376,5,2.8
0.2276,9,4.8
0.0066,17,1.9
2.6635,10,0.2
1.0082,21,4.9
0.793,4,2.6
1.9134,6,8.3
4.6336,29,3.7
0.16269999999999998,20,6.7
0.7156,6,8.7
5.2654,18,7.5
6.0268999999999995,14,8.1
0.501,9,6.5
2.6783,3,5.3
11.806299999999998,34,8.0
0.4427,2,7.2
2.1026,22,6.9
4.0383000000000004,28,4.9
4.538399999999999,13,4.9
0.0116,36,5.8
2.6871,29,7.9
10.4342,19,4.6
0.9904,6,8.1
2.4492,12,9.6
3.7592,18,2.4
3.6649000000000003,12,5.4
0.0,0,3.5
3.1852,14,3.6
2.7135,7,8.2
6.527100000000001,15,4.6
2.0517,11,5.9
6.2364,50,6.1
9.2461,14,2.5
5.3435,16,6.6
2.8154,11,5.5
3.6839,12,7.4
1.1248,4,5.5
0.9467000000000001,18,4.9
2.5785,10,4.3
4.2512,17,10.2
2.5328000000000004,8,4.7
2.1358,5,4.8
1.0667,4,5.3
0.1731,9,6.3
8.694799999999999,27,3.6
8.954600000000001,22,7.9
2.6148000000000002,18,5.1
7.9675,9,4.9
3.8550999999999997,20,4.3
2.2684,19,3.9
1.421,14,8.0
3.8064,18,10.7
0.0,0,7.5
4.5869,12,9.1
0.2214,2,1.0
1.1541,4,2.9
0.0,1,1.4
2.6039,6,3.6
0.0,3,7.2
11.6605,29,2.8
3.4188,36,3.9
1.632,35,7.1
1.2447000000000001,12,7.6
6.2833000000000006,17,4.1
3.5901,7,11.4
6.108,15,8.6
1.2767,7,0.2
1.3149000000000002,2,7.6
8.8634,18,3.5
3.3272,15,2.7
6.1743999999999994,13,3.6
2.8324000000000003,18,4.3
3.409,15,3.4
5.8123000000000005,33,2.9
2.9354,23,13.4
0.0028,15,4.7
2.985,12,2.0
4.6532,16,8.2
2.7183,7,6.8
10.0637,24,4.7
1.5349000000000002,8,8.3
5.2698,4,6.1
1.1169,47,6.1
0.0,5,3.8
0.178,29,3.6
4.162100000000001,16,3.8
5.7907,17,1.5
1.0763,39,9.1
12.1506,38,8.2
3.7898,8,3.2
4.8847,29,2.9
0.0,0,5.5
1.7671,16,8.4
2.6589,9,2.3
0.7505,43,9.2
4.3919,21,6.0
3.1961,15,9.5
3.8377,12,7.6
2.8226999999999998,37,7.8
1.8992,12,5.2
0.0017,12,8.9
4.0222,17,7.9
10.7655,22,4.3
3.418,44,6.3
2.4617,20,6.4
15.401399999999999,43,3.5
2.6182,17,8.6
5.5445,13,5.0
5.698600000000001,11,2.6
0.0,0,4.0
3.3573000000000004,9,4.2
1.0724,20,-0.6
3.5806,37,4.0
3.5008000000000004,22,6.0
8.8613,40,9.9
10.2724,27,2.7
2.4348,17,3.4
5.2746,11,4.5
5.078399999999999,30,5.3
4.6813,15,1.9
1.8235999999999999,3,8.2
1.2843,11,9.1
2.6904,31,2.3
7.1755,27,2.6
0.0238,5,9.3
4.8625,21,3.9
9.027299999999999,34,4.3
6.1673,18,3.9
4.8578,19,8.3
7.1243,18,5.3
8.0896,29,4.5
2.7184,9,2.2
3.2379000000000002,8,2.5
9.9472,29,13.1
4.249,16,3.6
8.351899999999999,13,7.8
5.672899999999999,25,11.4
7.1791,45,4.4
8.9485,54,6.4
0.2078,33,4.7
2.3701,12,5.0
3.1256999999999997,12,2.0
6.402699999999999,21,2.7
1.392,10,2.1
7.912,26,4.7
6.0582,28,8.9
3.6971,34,14.0
0.5862999999999999,23,14.0
6.3953,18,3.1
1.8474000000000002,38,5.2
5.1293,55,4.6
2.5756,42,6.9
3.5425,19,4.4
13.2626,37,2.8
3.1254,6,1.7
8.7012,19,6.3
5.6347,10,6.6
0.0317,54,4.7
3.3941,11,9.6
2.8116999999999996,15,7.8
1.2737,9,7.6
8.6667,16,2.3
0.0039,19,4.6
8.2491,23,7.8
0.0060999999999999995,51,8.7
10.911200000000001,18,7.2
0.2331,17,0.9
5.8889,18,5.8
1.3691,23,1.9
6.5482,45,2.6
17.8813,23,9.9
1.1770999999999998,4,8.7
7.5412,37,2.6
0.4885,5,9.2
4.5927,18,7.1
1.0579,19,4.9
4.233899999999999,14,9.5
2.0287,15,4.8
0.3058,19,4.0
3.6028000000000002,7,3.9
6.6806,16,0.2
4.4683,17,4.0
3.5403000000000002,9,7.6
1.2525,4,6.3
10.3381,25,12.9
4.690300000000001,22,4.6
14.222700000000001,31,4.1
1.1033,8,2.1
6.2918,22,6.3
5.6579,7,3.4
1.2286,6,9.2
2.9301999999999997,59,7.9
4.785399999999999,16,4.1
1.2832000000000001,8,5.2
2.327,13,5.3
18.4475,41,4.0
0.0,0,7.2
2.6583,10,4.1
4.7603,19,2.0
7.536899999999999,26,1.2
2.2339,9,3.9
8.5076,17,3.2
2.0595,56,6.1
6.8433,33,2.6
10.0961,23,5.3
0.0,1,5.1
2.0511999999999997,31,12.2
1.0372000000000001,3,5.9
5.6763,27,10.0
2.7293000000000003,22,5.4
4.2983,17,4.4
3.273,23,5.6
4.8209,4,3.3
2.8638000000000003,17,3.4
3.2183,11,6.5
4.512,19,5.9
2.3627,7,7.1
3.9124,15,7.6
8.8602,36,4.6
0.24359999999999998,20,3.4
1.9946,8,2.6
0.9022,14,5.1
3.5978000000000003,14,3.6
7.0077,12,8.2
3.1820999999999997,8,3.7
5.016,30,6.0
0.0,6,5.0
6.4234,22,4.4
0.0818,16,8.8
0.9514,34,4.2
5.5998,19,4.1
10.7581,28,4.8
2.8432,14,10.4
6.3999,9,4.0
8.048399999999999,22,4.4
2.113,12,2.8
5.4662,58,11.3
2.6643000000000003,21,2.7
1.5569000000000002,10,6.0
5.1849,22,8.8
4.9705,51,3.8
0.0,0,6.5
1.1018,29,5.7
4.187399999999999,23,0.2
7.9226,11,1.4
9.431299999999998,21,2.7
2.2785,36,6.8
3.7043000000000004,11,5.2
4.4982,8,3.4
3.1531,9,1.6
8.406,36,10.5
1.8080999999999998,8,6.3
0.8965,53,4.2
0.7233999999999999,48,7.7
0.0,48,13.6
7.4178999999999995,35,6.4
0.0054,26,2.6
3.2185,31,6.2
0.6477,7,2.9
16.6765,18,6.8
0.07859999999999999,37,4.7
3.6614,15,6.5
3.5129,30,4.7
3.3598000000000003,12,6.1
7.1127,10,4.2
6.0823,36,4.3
1.6625,7,8.9
2.8435,21,10.4
5.6753,17,4.1
1.4459000000000002,12,7.3
4.0374,18,9.6
8.3636,11,3.4
0.0,6,5.8
0.9512999999999999,0,4.6
1.8958,6,2.6
8.5383,33,4.0
1.7146,10,13.5
1.5172999999999999,13,2.2
5.1701999999999995,15,0.3
8.674,36,3.0
6.9511,27,5.8
5.7982,42,2.7
1.6705999999999999,30,3.9
0.009800000000000001,55,5.0
5.4059,23,3.1
5.3758,21,4.2
7.5551,27,5.3
4.3515,9,4.3
1.9635,8,2.8
4.8603000000000005,16,5.2
3.8306999999999998,16,6.4
7.6343000000000005,22,4.1
3.0877,21,4.0
1.3245,8,4.2
9.013,14,6.9
4.9111,14,10.0
9.0481,22,4.7
5.2723,8,1.3
3.4109000000000003,20,5.0
0.0,18,8.4
6.2814,21,5.6
0.5155,28,8.4
0.0,13,3.9
8.3329,1,13.2
7.2413,17,5.8
0.0134,35,9.9
0.0,0,5.0
2.2294,14,3.4
2.5539,6,4.9
3.7508000000000004,11,4.1
4.0386,25,6.5
2.0502,16,4.8
1.8093,5,3.4
5.2115,11,9.5
6.865600000000001,25,6.4
2.7879,10,5.0
5.317,14,5.0
4.9381,10,11.6
5.1949,27,11.5
2.6241999999999996,7,9.5
1.9879,6,9.3
2.8588,16,3.0
0.3282,16,5.9
9.5601,19,3.8
9.511899999999999,11,3.6
0.0005,10,2.7
9.2666,24,6.5
7.0072,16,9.4
1.2812000000000001,8,5.8
2.3011,7,4.2
3.0906,40,4.0
2.364,15,6.6
4.3742,15,4.1
1.8456,6,4.9
1.4569,5,8.7
3.0501,12,2.6
4.5085,24,4.7
2.4264,15,10.1
3.3771999999999998,9,2.4
3.2026,9,6.4
0.5752999999999999,4,3.7
6.006399999999999,37,7.2
0.37860000000000005,4,3.2
1.9899,8,0.0
5.4966,20,4.1
5.5815,37,7.8
3.4258,41,4.2
1.0426,10,6.2
5.1137,26,10.6
5.3091,19,4.6
5.5531999999999995,12,7.7
1.7971,15,7.2
11.6105,24,2.6
1.4175,31,2.7
2.0227,5,12.2
4.3354,16,4.6
8.1427,12,5.2
3.7628000000000004,17,6.5
12.9467,53,3.9
6.7303999999999995,22,13.4
5.4742,25,7.8
12.038799999999998,20,3.4
0.42719999999999997,44,4.0
4.505,8,2.9
9.9564,14,2.0
3.5213,11,6.7
0.3464,32,8.4
5.21,11,3.0
4.5182,13,4.5
1.5294,8,7.9
6.2612,2,2.2
6.989,16,8.0
5.192,16,4.2
2.001,10,6.2
1.3620999999999999,5,6.7
5.223199999999999,20,2.4
4.011699999999999,17,8.8
4.9018999999999995,15,4.1
0.0,20,9.4
3.7091999999999996,32,3.7
18.033,42,8.7
3.5171,12,6.6
9.0693,27,2.8
4.4329,25,5.2
5.0318000000000005,11,7.5
6.6901,20,4.3
2.5779,9,12.0
6.5342,10,0.8
3.5775,15,5.3
2.9489,7,4.5
2.8729,9,0.6
4.1871,7,4.9
0.7014,5,12.9
5.2078,30,6.4
6.7678,35,5.8
1.6925999999999999,5,7.7
14.5785,10,4.8
2.5599000000000003,25,2.0
7.844600000000001,17,5.2
6.5069,33,8.3
13.165,31,5.2
0.0,0,0.1
0.9807,35,0.2
0.0176,54,12.7
3.9842,39,7.8
6.0868,26,4.6
1.8574000000000002,5,7.6
4.0103,12,3.8
8.7618,13,0.9
10.1526,16,11.8
3.1694,14,4.7
5.6031,21,6.5
6.5557,47,2.7
0.6645,23,3.6
2.7109,10,10.0
1.5482,59,4.2
6.7918,28,6.2
0.058,23,8.6
3.8849,57,3.1
0.4717,43,3.3
4.7432,13,4.2
1.5135999999999998,13,9.8
0.3683,10,3.5
4.6582,13,6.1
2.6354,9,4.1
6.253,19,5.4
4.44,15,5.4
3.2491999999999996,44,4.9
3.2952,16,1.4
3.6925,13,4.7
7.516,19,5.2
5.9888,29,9.9
4.0491,10,0.9
0.0,1,2.6
0.0,0,4.2
0.3972,6,9.0
4.1785,12,2.5
2.9369,9,4.3
8.2405,16,7.5
0.0017,14,1.9
3.3713,19,10.1
6.658399999999999,31,7.5
6.2095,17,9.5
3.7515,12,4.7
4.8217,12,2.1
1.8599,8,7.4
2.3651999999999997,4,5.7
4.214,16,4.3
6.2455,36,7.5
0.040600000000000004,31,4.7
2.8122,10,7.2
6.0385,18,12.4
3.7666999999999997,15,2.7
7.5004,28,7.7
4.197,28,2.7
13.6757,54,12.0
1.0835,7,2.0
6.6192,20,11.5
5.245,11,3.8
6.8172,21,5.9
2.7647,6,7.7
4.3676,10,1.6
5.4074,28,4.2
10.0963,21,4.9
6.5116000000000005,17,2.7
6.139399999999999,14,8.6
3.2525999999999997,9,5.3
4.6083,18,3.0
1.9062000000000001,17,5.6
2.2876999999999996,15,4.7
2.3189,20,6.6
0.3517,39,4.7
1.1295,8,1.5
5.1358999999999995,18,7.8
7.6673,14,3.7
1.3437999999999999,5,6.3
6.6716999999999995,14,0.4
1.196,28,7.1
3.846,13,4.7
4.2562,17,11.6
0.0178,11,4.2
12.5276,24,4.6
9.175,44,5.3
3.8508,14,4.3
1.5423,1,5.0
5.1159,14,4.6
4.7741999999999996,18,3.0
10.3303,14,1.3
7.4593,30,2.5
15.390799999999999,57,2.7
3.0654,11,5.3
2.4063000000000003,9,5.6
6.6341,20,5.8
2.6046,11,7.6
1.8676,3,3.1
0.0,2,9.0
0.0,1,7.3
10.2274,20,5.6
3.6269,5,1.8
1.9704000000000002,8,2.4
0.6821,33,4.7
1.7175,25,6.1
6.7755,41,3.5
1.7392999999999998,7,11.2
2.4907,7,2.1
1.9405,14,8.3
0.16119999999999998,3,8.7
3.1424000000000003,8,1.5
0.0,3,10.5
5.0278,12,8.3
5.739199999999999,40,5.2
1.7635999999999998,10,4.4
2.5896,8,5.6
0.1183,23,3.9
